created_at,EC (mS/cm),pH (pH),ECPH control
2024-02-21T10:43:12+08:00,0.84166,5.96016,0
2024-02-21T10:43:28+08:00,0.84104,6.02033,0
2024-02-21T10:43:43+08:00,0.84043,6.06992,0
2024-02-21T10:44:00+08:00,0.84166,6.11382,1
2024-02-21T10:44:16+08:00,0.84104,6.15528,1
2024-02-21T10:44:31+08:00,0.84104,6.18618,1
2024-02-21T10:44:47+08:00,0.84104,6.20894,1
2024-02-21T10:45:03+08:00,0.84166,6.23089,1
2024-02-21T10:45:19+08:00,0.84104,6.24959,1
2024-02-21T10:45:35+08:00,0.83981,6.26585,1
2024-02-21T10:45:50+08:00,0.84104,6.27724,1
2024-02-21T10:46:06+08:00,0.84166,6.29187,1
2024-02-21T10:46:22+08:00,0.83858,6.30081,1
2024-02-23T13:24:22+08:00,0.82831,3.9642,0
2024-02-23T13:24:37+08:00,0.83875,4.18239,0
2024-02-23T13:24:53+08:00,0.84989,4.66307,0
2024-02-23T13:25:08+08:00,0.84989,4.93494,0
2024-02-23T13:25:23+08:00,0.84362,5.21534,0
2024-02-23T13:25:39+08:00,0.84641,5.44716,0
2024-02-23T13:25:55+08:00,0.84989,5.61165,0
2024-02-23T13:26:11+08:00,0.84502,5.69602,0
2024-02-23T13:26:27+08:00,0.84293,5.76591,0
2024-02-23T13:26:44+08:00,0.83945,5.93636,0
2024-02-23T13:26:59+08:00,0.84154,5.97898,1
2024-02-23T13:27:15+08:00,0.84362,6.05398,1
2024-02-23T13:27:30+08:00,0.84502,6.00966,1
2024-02-23T13:27:47+08:00,0.8471,6.09915,1
2024-02-23T13:28:02+08:00,0.84154,6.18437,1
2024-02-23T13:28:18+08:00,0.84571,6.15795,1
2024-02-23T13:28:34+08:00,0.84362,6.23551,1
2024-02-23T13:28:50+08:00,0.84223,6.23125,1
2024-02-23T13:29:06+08:00,0.84432,6.21165,1
2024-02-23T13:29:21+08:00,0.84641,6.21676,1
2024-02-23T13:29:37+08:00,0.84432,6.18523,1
2024-02-23T13:29:53+08:00,0.8485,6.27898,1
2024-02-23T13:30:09+08:00,0.8471,6.32756,1
2024-02-23T13:30:24+08:00,0.84362,6.26619,1
2024-02-23T13:30:40+08:00,0.84362,6.2858,1
2024-02-23T13:30:55+08:00,0.83806,6.27727,1
2024-02-23T13:31:11+08:00,0.84223,6.30114,1
2024-02-27T13:51:50+08:00,0.88156,4.15437,0
2024-02-27T13:52:06+08:00,0.88156,4.43883,0
2024-02-27T13:52:23+08:00,0.88156,4.74951,0
2024-02-27T13:52:39+08:00,0.88156,4.99806,0
2024-02-27T13:52:55+08:00,0.88156,5.17282,0
2024-02-27T13:53:12+08:00,0.88156,5.32136,0
2024-02-27T13:53:27+08:00,0.88094,5.45728,0
2024-02-27T13:53:43+08:00,0.88156,5.54951,0
2024-02-27T13:53:59+08:00,0.88156,5.63204,0
2024-02-27T13:54:16+08:00,0.87969,5.70097,0
2024-02-27T13:54:31+08:00,0.87906,5.75534,0
2024-02-27T13:54:47+08:00,0.87844,5.80194,0
2024-02-27T13:55:02+08:00,0.88031,5.8466,0
2024-02-27T13:55:17+08:00,0.87906,5.88447,0
2024-02-27T13:55:33+08:00,0.88031,5.9165,0
2024-02-27T13:55:49+08:00,0.87969,5.9466,0
2024-02-27T13:56:05+08:00,0.87906,5.97379,0
2024-02-27T13:56:21+08:00,0.87969,5.99903,0
2024-02-27T13:56:36+08:00,0.88156,6.0165,0
2024-02-27T13:56:52+08:00,0.87969,6.03398,0
2024-02-27T13:57:08+08:00,0.87906,6.0466,0
2024-02-27T13:57:23+08:00,0.87593,6.06214,0
2024-02-27T13:57:39+08:00,0.87719,6.07379,0
2024-02-27T13:57:55+08:00,0.87781,6.08447,0
2024-02-27T13:58:10+08:00,0.87593,6.09417,0
2024-02-27T13:58:26+08:00,0.87656,6.10291,0
2024-02-27T13:58:42+08:00,0.87719,6.10874,0
2024-02-27T13:58:58+08:00,0.87844,6.1165,0
2024-02-27T13:59:13+08:00,0.87656,6.12427,0
2024-02-27T13:59:29+08:00,0.87593,6.12913,0
2024-02-27T13:59:44+08:00,0.87531,6.13592,0
2024-02-27T13:59:59+08:00,0.87531,6.14078,0
2024-02-27T14:00:15+08:00,0.87593,6.14563,0
2024-02-27T14:00:31+08:00,0.87844,6.15534,0
2024-02-27T14:00:46+08:00,0.87969,6.15534,0
2024-02-27T14:01:02+08:00,0.87781,6.15922,0
2024-02-27T14:01:17+08:00,0.87531,6.16505,0
2024-02-27T14:01:34+08:00,0.87593,6.1699,0
2024-02-27T14:01:50+08:00,0.87531,6.17476,0
2024-02-27T14:02:05+08:00,0.87531,6.17476,0
2024-02-27T14:02:20+08:00,0.87593,6.17573,0
2024-02-27T14:02:37+08:00,0.87593,6.18447,0
2024-02-27T14:02:54+08:00,0.87593,6.18447,0
2024-02-27T14:03:10+08:00,0.87593,6.18641,0
2024-02-27T14:03:26+08:00,0.87656,6.18835,0
2024-02-27T14:03:42+08:00,0.87593,6.19417,0
2024-02-27T14:03:58+08:00,0.87593,6.19417,0
2024-02-27T14:04:14+08:00,0.87531,6.19806,0
2024-02-27T14:04:30+08:00,0.87531,6.20097,0
2024-02-27T14:04:46+08:00,0.87531,6.20388,0
2024-02-27T14:05:02+08:00,0.87593,6.20485,0
2024-02-27T14:05:18+08:00,0.87531,6.2068,0
2024-02-27T14:05:34+08:00,0.87531,6.21165,0
2024-02-27T14:05:50+08:00,0.87531,6.21262,0
2024-02-27T14:06:06+08:00,0.87531,6.21359,0
2024-02-27T14:06:22+08:00,0.87531,6.21359,0
2024-02-27T14:06:38+08:00,0.87531,6.2165,0
2024-02-27T14:06:55+08:00,0.87531,6.21553,0
2024-02-27T14:07:11+08:00,0.87531,6.22136,0
2024-02-27T14:07:26+08:00,0.87531,6.22233,0
2024-02-27T14:07:42+08:00,0.87531,6.2233,0
2024-02-27T14:07:58+08:00,0.87531,6.2233,0
2024-02-27T14:08:13+08:00,0.87531,6.22718,0
2024-02-27T14:08:29+08:00,0.87531,6.2301,0
2024-02-27T14:08:46+08:00,0.87531,6.23301,0
2024-02-27T14:09:02+08:00,0.87531,6.23301,0
2024-02-27T14:09:17+08:00,0.87531,6.23398,0
2024-02-27T14:09:33+08:00,0.87531,6.23495,0
2024-02-27T14:09:49+08:00,0.87531,6.24078,0
2024-02-27T14:10:04+08:00,0.87531,6.24272,0
2024-02-27T14:10:19+08:00,0.87531,6.2466,0
2024-02-27T14:10:35+08:00,0.87531,6.24757,0
2024-02-27T14:10:51+08:00,0.87531,6.24854,0
2024-02-27T14:11:06+08:00,0.87531,6.24951,0
2024-02-27T14:11:22+08:00,0.87531,6.25243,0
2024-02-27T14:11:38+08:00,0.87531,6.25534,0
2024-02-27T14:11:54+08:00,0.87531,6.25825,0
2024-02-27T14:12:09+08:00,0.87531,6.26214,0
2024-02-27T14:12:25+08:00,0.87531,6.26699,0
2024-02-27T14:12:40+08:00,0.87531,6.26893,0
2024-02-27T14:12:55+08:00,0.87531,6.2699,0
2024-02-27T14:13:11+08:00,0.87531,6.27087,0
2024-02-27T14:13:27+08:00,0.87531,6.27282,0
2024-02-27T14:13:42+08:00,0.87531,6.27476,0
2024-02-27T14:13:59+08:00,0.87531,6.27379,0
2024-02-27T14:14:15+08:00,0.87531,6.27379,0
2024-02-27T14:14:31+08:00,0.87531,6.27476,0
2024-02-27T14:14:46+08:00,0.87531,6.28058,0
2024-02-27T14:15:02+08:00,0.87531,6.27767,0
2024-02-27T14:15:18+08:00,0.87531,6.27767,0
2024-02-27T14:15:34+08:00,0.87531,6.27476,0
2024-02-27T14:15:50+08:00,0.87531,6.27864,0
2024-02-27T14:16:05+08:00,0.87531,6.28155,0
2024-02-27T14:16:20+08:00,0.87531,6.27961,0
2024-02-27T14:16:36+08:00,0.87531,6.27864,0
2024-02-27T14:16:51+08:00,0.87531,6.28058,0
2024-02-27T14:17:07+08:00,0.87531,6.27767,0
2024-02-27T14:17:23+08:00,0.87531,6.2767,0
2024-02-28T14:32:04+08:00,0.96781,5.37559,0
2024-02-28T14:32:19+08:00,0.96523,5.47176,0
2024-02-28T14:32:36+08:00,0.96523,5.61824,0
2024-02-28T14:32:52+08:00,0.96458,5.72853,0
2024-02-28T14:33:07+08:00,0.96458,5.81765,0
2024-02-28T14:33:23+08:00,0.96394,5.90853,0
2024-02-28T14:33:39+08:00,0.962,5.97382,0
2024-02-28T14:33:55+08:00,0.96265,6.02853,0
2024-02-28T14:34:11+08:00,0.962,6.07088,0
2024-02-28T14:34:29+08:00,0.962,6.10529,0
2024-02-28T14:34:44+08:00,0.96136,6.13971,0
2024-02-28T14:35:00+08:00,0.96136,6.16176,0
2024-02-28T14:35:15+08:00,0.96136,6.18206,0
2024-02-28T14:35:31+08:00,0.96136,6.20059,0
2024-02-28T14:35:46+08:00,0.96136,6.21471,0
2024-02-28T14:36:01+08:00,0.96136,6.22971,0
2024-02-28T14:36:22+08:00,0.96136,6.24206,0
2024-02-28T14:36:38+08:00,0.96136,6.25441,0
2024-02-28T14:36:53+08:00,0.96136,6.26588,0
2024-02-28T14:37:08+08:00,0.96136,6.27206,0
2024-02-28T14:37:24+08:00,0.96136,6.28265,0
2024-02-28T14:37:39+08:00,0.96136,6.28794,0
2024-02-29T11:46:56+08:00,0.92835,5.86069,0
2024-02-29T11:47:12+08:00,0.92767,5.92399,1
2024-02-29T11:47:28+08:00,0.92835,6.00289,1
2024-02-29T11:47:44+08:00,0.92767,6.06358,1
2024-02-29T11:48:00+08:00,0.92835,6.11474,1
2024-02-29T11:48:15+08:00,0.92767,6.15636,1
2024-02-29T11:48:31+08:00,0.92698,6.18584,1
2024-02-29T11:48:47+08:00,0.92698,6.21272,1
2024-02-29T11:49:03+08:00,0.92835,6.23699,1
2024-02-29T11:49:19+08:00,0.92835,6.25434,1
2024-02-29T11:49:35+08:00,0.92835,6.27341,1
2024-02-29T11:49:50+08:00,0.92835,6.28902,1
2024-02-29T11:50:05+08:00,0.92835,6.30202,0
2024-02-29T11:50:21+08:00,0.92835,6.31416,0
2024-03-01T15:38:58+08:00,0.91052,4.59654,0
2024-03-01T15:39:14+08:00,0.90983,4.82305,0
2024-03-01T15:39:29+08:00,0.90983,5.0755,0
2024-03-01T15:39:45+08:00,0.90983,5.28818,0
2024-03-01T15:40:00+08:00,0.90983,5.45591,0
2024-03-01T15:40:16+08:00,0.90983,5.5951,0
2024-03-01T15:40:31+08:00,0.90983,5.7049,0
2024-03-01T15:40:46+08:00,0.90983,5.8,0
2024-03-01T15:41:02+08:00,0.90983,5.88386,0
2024-03-01T15:41:18+08:00,0.90983,5.94784,0
2024-03-01T15:41:33+08:00,0.90983,6.00231,1
2024-03-01T15:41:48+08:00,0.90983,6.04899,1
2024-03-01T15:42:04+08:00,0.90983,6.09135,1
2024-03-01T15:42:20+08:00,0.90983,6.1268,1
2024-03-01T15:42:36+08:00,0.90983,6.15706,1
2024-03-01T15:42:51+08:00,0.90983,6.18213,1
2024-03-01T15:43:07+08:00,0.90983,6.20461,1
2024-03-01T15:43:23+08:00,0.90983,6.2245,1
2024-03-01T15:43:38+08:00,0.90983,6.24265,1
2024-03-01T15:43:53+08:00,0.90983,6.25476,1
2024-03-01T15:44:09+08:00,0.90983,6.26686,1
2024-03-01T15:44:25+08:00,0.90983,6.28156,1
2024-03-01T15:44:40+08:00,0.90983,6.29107,1
2024-03-01T15:44:55+08:00,0.90983,6.30058,1
2024-03-01T15:45:12+08:00,0.90983,6.31009,1
2024-03-01T15:45:27+08:00,0.90983,6.317,1
2024-03-01T15:45:43+08:00,0.90983,6.32565,1
2024-03-01T15:45:58+08:00,0.90983,6.33429,1
2024-03-01T15:46:14+08:00,0.90983,6.34207,1
2024-03-01T15:46:29+08:00,0.90983,6.3464,1
2024-03-01T15:46:44+08:00,0.90983,6.35158,1
2024-03-01T15:46:59+08:00,0.90983,6.3585,1
2024-03-01T15:47:15+08:00,0.90983,6.36023,1
2024-03-01T15:47:30+08:00,0.90983,6.36542,1
2024-03-01T15:47:46+08:00,0.90983,6.36888,1
2024-03-01T15:48:02+08:00,0.90983,6.3732,1
2024-03-01T15:48:17+08:00,0.90983,6.37752,1
2024-03-01T15:48:33+08:00,0.90983,6.38444,1
2024-03-01T15:48:48+08:00,0.90983,6.38617,1
2024-03-01T15:49:04+08:00,0.90983,6.38617,1
2024-03-01T15:49:21+08:00,0.90983,6.39135,1
2024-03-01T15:49:37+08:00,0.91052,6.39395,1
2024-03-01T15:49:52+08:00,0.90983,6.39481,1
2024-03-01T15:50:07+08:00,0.90983,6.39741,1
2024-03-01T15:50:23+08:00,0.90983,6.40259,1
2024-03-01T15:50:39+08:00,0.90983,6.40346,1
2024-03-01T15:50:54+08:00,0.90983,6.40346,1
2024-03-01T15:51:10+08:00,0.90983,6.40519,1
2024-03-01T15:51:26+08:00,0.90983,6.40951,1
2024-03-01T15:51:41+08:00,0.90983,6.4121,1
2024-03-01T15:51:57+08:00,0.90983,6.4121,1
2024-03-01T15:52:12+08:00,0.90983,6.4121,1
2024-03-01T15:52:28+08:00,0.90983,6.41556,1
2024-03-01T15:52:44+08:00,0.90983,6.4147,1
2024-03-01T15:52:59+08:00,0.90983,6.42075,1
2024-03-04T15:12:34+08:00,0.88478,3.98204,0
2024-03-04T15:12:51+08:00,0.88412,4.01527,0
2024-03-04T15:13:07+08:00,0.88412,4.53623,0
2024-03-04T15:13:23+08:00,0.88081,4.94311,1
2024-03-04T15:13:40+08:00,0.88147,5.2979,1
2024-03-04T15:13:55+08:00,0.88346,5.53593,1
2024-03-04T15:14:11+08:00,0.88213,5.74431,1
2024-03-04T15:14:28+08:00,0.88412,5.91228,1
2024-03-04T15:14:43+08:00,0.88478,6.04701,1
2024-03-04T15:14:59+08:00,0.88279,6.15838,1
2024-03-04T15:15:15+08:00,0.88279,6.23743,1
2024-03-04T15:15:31+08:00,0.88279,6.30749,1
2024-03-04T15:15:47+08:00,0.88346,6.35958,1
2024-03-04T15:16:03+08:00,0.88346,6.40269,1
2024-03-04T15:16:19+08:00,0.88213,6.43772,1
2024-03-04T15:16:36+08:00,0.88279,6.47096,1
2024-03-04T15:16:51+08:00,0.88279,6.49431,1
2024-03-05T11:50:56+08:00,0.9268,4.57988,0
2024-03-05T11:51:11+08:00,0.9313,4.75743,0
2024-03-05T11:51:27+08:00,0.94029,5.04344,0
2024-03-05T11:51:43+08:00,0.94799,5.24198,1
2024-03-05T11:51:59+08:00,0.95056,5.47551,1
2024-03-05T11:52:14+08:00,0.95378,5.59708,1
2024-03-05T11:52:29+08:00,0.95699,5.75452,1
2024-03-05T11:52:45+08:00,0.96084,5.88222,1
2024-03-05T11:53:01+08:00,0.96341,5.9242,1
2024-03-05T11:53:17+08:00,0.96662,5.98455,1
2024-03-05T11:53:33+08:00,0.96983,6.06239,1
2024-03-05T11:53:48+08:00,0.97112,6.19096,1
2024-03-05T11:54:05+08:00,0.97625,6.2172,1
2024-03-05T11:54:21+08:00,0.9769,6.23207,1
2024-03-05T11:54:36+08:00,0.98268,6.31254,1
2024-03-05T11:54:52+08:00,0.98332,6.34227,1
2024-03-05T11:55:08+08:00,0.9891,6.28542,1
2024-03-05T11:55:24+08:00,0.99038,6.37464,1
2024-03-05T11:55:39+08:00,0.99488,6.36851,1
2024-03-05T11:55:55+08:00,0.99617,6.32128,1
2024-03-05T12:17:21+08:00,0.86664,4,0
2024-03-05T12:17:37+08:00,0.86664,4.00435,0
2024-03-05T12:17:53+08:00,0.86664,4.22261,0
2024-03-05T12:18:09+08:00,0.86601,4.54261,0
2024-03-05T12:18:25+08:00,0.86664,4.94,0
2024-03-05T12:18:41+08:00,0.86664,5.16609,0
2024-03-05T12:18:57+08:00,0.86664,5.35565,0
2024-03-05T12:19:12+08:00,0.86601,5.52956,1
2024-03-05T12:19:28+08:00,0.86664,5.68435,1
2024-03-05T12:19:44+08:00,0.86538,5.81478,1
2024-03-05T12:20:00+08:00,0.86664,5.91826,1
2024-03-05T12:20:15+08:00,0.86664,6.00956,1
2024-03-05T12:20:31+08:00,0.86601,6.08696,1
2024-03-05T12:20:47+08:00,0.86664,6.15304,1
2024-03-05T12:21:03+08:00,0.86664,6.21304,1
2024-03-05T12:21:18+08:00,0.86664,6.26,1
2024-03-05T12:21:35+08:00,0.86664,6.29913,1
2024-03-05T12:21:50+08:00,0.86664,6.34174,1
2024-03-05T12:22:05+08:00,0.86664,6.36522,1
2024-03-05T12:22:21+08:00,0.86664,6.39043,0
2024-03-06T14:01:48+08:00,0.86281,5.22432,0
2024-03-06T14:02:04+08:00,0.86281,5.44054,0
2024-03-06T14:02:19+08:00,0.86281,5.66667,0
2024-03-06T14:02:34+08:00,0.86281,5.85495,0
2024-03-06T14:02:51+08:00,0.86093,6.01081,0
2024-03-06T14:03:06+08:00,0.86281,6.12793,0
2024-03-06T14:03:22+08:00,0.86218,6.21441,0
2024-03-06T14:03:38+08:00,0.86281,6.28288,0
2024-03-06T14:03:54+08:00,0.86281,6.33694,1
2024-03-06T14:04:10+08:00,0.86281,6.38108,1
2024-03-06T14:04:26+08:00,0.86281,6.41622,1
2024-03-06T14:04:41+08:00,0.86218,6.44685,1
2024-03-06T14:04:58+08:00,0.86218,6.47117,1
2024-03-06T14:05:13+08:00,0.86281,6.49369,1
2024-03-06T14:05:30+08:00,0.86218,6.50991,1
2024-03-06T14:05:46+08:00,0.86218,6.52793,1
2024-03-06T14:06:02+08:00,0.86155,6.54414,1
2024-03-06T14:06:18+08:00,0.8603,6.55586,1
2024-03-06T14:06:34+08:00,0.86218,6.56847,1
2024-03-06T14:06:51+08:00,0.86218,6.57838,1
2024-03-06T14:07:09+08:00,0.86155,6.58649,1
2024-03-07T16:57:32+08:00,0.82103,4.73692,0
2024-03-07T16:57:48+08:00,0.81543,4.8625,0
2024-03-07T16:58:04+08:00,0.82477,4.99855,0
2024-03-07T16:58:20+08:00,0.82726,5.1468,0
2024-03-07T16:58:36+08:00,0.82352,5.26105,0
2024-03-07T16:58:52+08:00,0.82415,5.36744,0
2024-03-07T16:59:07+08:00,0.81979,5.45552,0
2024-03-07T16:59:23+08:00,0.82913,5.53401,0
2024-03-07T16:59:40+08:00,0.81543,5.63169,0
2024-03-07T16:59:55+08:00,0.82352,5.70407,1
2024-03-07T17:00:10+08:00,0.82228,5.76686,1
2024-03-07T17:00:26+08:00,0.82228,5.8314,1
2024-03-07T17:00:41+08:00,0.82352,5.89244,1
2024-03-07T17:00:57+08:00,0.82726,5.94302,1
2024-03-07T17:01:12+08:00,0.81854,5.9875,0
2024-03-07T17:01:28+08:00,0.81917,6.03634,1
2024-03-07T17:01:43+08:00,0.81979,6.07907,1
2024-03-07T17:01:59+08:00,0.82352,6.11919,1
2024-03-07T17:02:14+08:00,0.82103,6.15669,1
2024-03-07T17:02:29+08:00,0.82041,6.1907,1
2024-03-07T17:02:45+08:00,0.82352,6.22035,1
2024-03-07T17:03:00+08:00,0.82664,6.2561,0
2024-03-07T17:03:15+08:00,0.82103,6.2814,0
2024-03-07T17:03:31+08:00,0.81979,6.30407,0
2024-03-07T17:03:48+08:00,0.8173,6.3311,0
2024-03-07T17:04:03+08:00,0.82913,6.35204,0
2024-03-07T17:04:19+08:00,0.82352,6.36948,0
2024-03-07T17:04:35+08:00,0.83037,6.38866,0
2024-03-07T17:04:51+08:00,0.82539,6.40611,0
2024-03-07T17:05:07+08:00,0.82664,6.42267,1
2024-03-07T17:05:23+08:00,0.82103,6.43314,0
2024-03-07T17:05:38+08:00,0.81668,6.44622,0
2024-03-07T17:05:53+08:00,0.81854,6.46366,1
2024-03-07T17:06:09+08:00,0.82726,6.47587,1
2024-03-07T17:06:25+08:00,0.82228,6.48459,1
2024-03-07T17:06:40+08:00,0.82041,6.49244,0
2024-03-07T17:06:55+08:00,0.81854,6.50552,0
2024-03-07T17:07:11+08:00,0.82788,6.51599,0
2024-03-07T17:07:27+08:00,0.82539,6.52907,0
2024-03-07T17:07:43+08:00,0.8173,6.54128,0
2024-03-07T17:07:58+08:00,0.81979,6.55349,0
2024-03-07T17:08:14+08:00,0.82352,6.56483,0
2024-03-07T17:08:30+08:00,0.81792,6.54651,0
2024-03-07T17:08:46+08:00,0.81605,6.54215,0
2024-03-07T17:09:02+08:00,0.81605,6.54913,0
2024-03-07T17:09:18+08:00,0.3075,6.61279,0
2024-03-07T17:09:34+08:00,0.14939,6.66076,0
2024-03-08T12:45:28+08:00,0.88238,4.30534,0
2024-03-08T12:45:43+08:00,0.88178,4.50119,1
2024-03-08T12:45:59+08:00,0.88238,4.91513,1
2024-03-08T12:46:15+08:00,0.88238,5.25875,1
2024-03-08T12:46:30+08:00,0.88238,5.39852,1
2024-03-08T12:46:45+08:00,0.88238,5.71988,1
2024-03-08T12:47:02+08:00,0.88238,5.92018,1
2024-03-08T12:47:17+08:00,0.88238,6.04926,1
2024-03-08T12:47:34+08:00,0.88238,6.16588,1
2024-03-08T12:47:49+08:00,0.88238,6.2549,1
2024-03-08T12:48:05+08:00,0.88238,6.33858,1
2024-03-08T12:48:21+08:00,0.88357,6.39911,1
2024-03-08T12:48:37+08:00,0.88417,6.45163,1
2024-03-08T12:48:52+08:00,0.88476,6.4908,1
2024-03-08T12:49:07+08:00,0.88775,6.52552,1
2024-03-08T12:49:23+08:00,0.88775,6.55579,1
2024-03-08T12:49:39+08:00,0.88775,6.58071,1
2024-03-08T12:49:54+08:00,0.88834,6.60208,1
2024-03-08T12:50:10+08:00,0.88715,6.61988,1
2024-03-08T12:50:26+08:00,0.88775,6.63412,1
2024-03-08T12:50:41+08:00,0.88715,6.65104,1
2024-03-08T12:50:57+08:00,0.88834,6.66795,1
2024-03-08T12:51:14+08:00,0.88834,6.67685,1
2024-03-14T16:18:48+08:00,0.81127,4.62385,0
2024-03-14T16:19:04+08:00,0.81127,5.0633,0
2024-03-14T16:19:19+08:00,0.81127,5.22752,0
2024-03-14T16:19:34+08:00,0.81127,5.55321,0
2024-03-14T16:19:50+08:00,0.81073,5.64679,0
2024-03-14T16:20:06+08:00,0.81127,5.6945,1
2024-03-14T16:20:22+08:00,0.81127,5.87523,1
2024-03-14T16:20:38+08:00,0.81127,5.99358,1
2024-03-14T16:20:54+08:00,0.81127,6.10734,1
2024-03-14T16:21:09+08:00,0.81127,6.35596,1
2024-03-14T16:21:25+08:00,0.81127,6.32385,1
2024-03-14T16:21:41+08:00,0.81127,6.34954,1
2024-03-14T16:21:56+08:00,0.81449,6.42477,1
2024-03-14T16:22:12+08:00,0.81556,6.52844,1
2024-03-14T16:22:27+08:00,0.81664,6.47248,1
2024-03-14T16:22:43+08:00,0.81664,6.50642,1
2024-03-14T16:22:58+08:00,0.81664,6.71651,1
2024-03-14T16:23:14+08:00,0.81664,6.65321,1
2024-03-14T16:23:30+08:00,0.81986,6.62385,1
2024-03-14T16:23:46+08:00,0.82201,6.67706,0
2024-03-14T16:24:02+08:00,0.82255,6.5844,0
2024-03-14T16:24:18+08:00,0.82416,6.62936,0
2024-03-14T16:24:36+08:00,0.82631,6.64954,0
2024-03-14T16:24:53+08:00,0.82738,6.68532,0
2024-03-14T16:25:09+08:00,0.82738,6.74679,0
2024-03-14T16:25:24+08:00,0.82738,6.64862,0
2024-03-14T16:25:39+08:00,0.82738,6.82752,0
2024-03-14T16:25:55+08:00,0.82738,6.91651,0
2024-03-14T16:26:11+08:00,0.82953,6.91468,0
2024-03-14T16:30:33+08:00,0.86273,4.65607,0
2024-03-14T16:30:48+08:00,0.86159,4.85234,0
2024-03-14T16:31:04+08:00,0.86159,5.06075,0
2024-03-14T16:31:20+08:00,0.86159,5.33178,0
2024-03-14T16:31:36+08:00,0.86159,5.50187,1
2024-03-14T16:31:52+08:00,0.86159,5.63271,1
2024-03-14T16:32:08+08:00,0.86159,5.75327,1
2024-03-14T16:32:23+08:00,0.86159,5.8215,1
2024-03-14T16:32:39+08:00,0.86159,5.95888,1
2024-03-14T16:32:55+08:00,0.86159,6.10561,1
2024-03-14T16:33:11+08:00,0.86159,6.13364,1
2024-03-14T16:33:27+08:00,0.86159,6.1215,1
2024-03-14T16:33:43+08:00,0.86159,6.21869,1
2024-03-14T16:33:58+08:00,0.86159,6.31215,1
2024-03-14T16:34:14+08:00,0.86159,6.30841,1
2024-03-14T16:34:30+08:00,0.86159,6.40561,1
2024-03-14T16:34:46+08:00,0.86159,6.44112,1
2024-03-14T16:35:03+08:00,0.86159,6.52243,1
2024-03-14T16:35:19+08:00,0.86159,6.43178,1
2024-03-14T16:35:35+08:00,0.86159,6.62243,1
2024-03-14T16:35:50+08:00,0.86159,6.51402,1
2024-03-14T16:36:06+08:00,0.86159,6.6215,1
2024-03-14T16:36:22+08:00,0.86159,6.58692,1
2024-03-14T16:36:39+08:00,0.86216,6.77664,1
2024-03-14T16:36:55+08:00,0.86216,6.82617,1
2024-03-14T16:37:11+08:00,0.86216,6.63271,1
2024-03-14T16:38:06+08:00,0.86216,6.84392,1
2024-03-14T16:38:23+08:00,0.86273,6.92991,1
2024-03-14T16:38:53+08:00,0.86216,6.71308,1
2024-03-14T16:39:09+08:00,0.86273,6.79346,1
2024-03-14T16:39:28+08:00,0.86388,6.80935,1
2024-03-14T16:39:45+08:00,0.86675,6.84579,1
2024-03-14T16:40:01+08:00,0.86733,6.91963,1
2024-03-14T16:40:16+08:00,0.86675,6.88692,1
2024-03-14T16:40:38+08:00,0.86675,6.92336,1
2024-03-14T16:40:56+08:00,0.86618,7.00841,1
2024-03-14T16:41:14+08:00,0.86618,7.01963,1
,,,
